order_id,tanggal_transaksi,region,sektor_industri,kategori_produk,kuantitas,harga_satuan_idr,total_nilai_deal_idr,status_transaksi,revenue_idr
trx-22920,12/21/2021,sulawesi,perkebunan,forklift,4,485610291,1942441164,won (berhasil),1942441164
trx-20238,6/16/2023,jawa,konstruksi,tractor agrikultur,1,804997908,804997908,won (berhasil),804997908
trx-21271,12/21/2023,sulawesi,perkebunan,genset (generator set),1,102383329,102383329,in progress,0
trx-21769,7/27/2022,jawa,pertambangan,excavator,2,2930123003,5860246006,in progress,0
trx-20243,6/18/2023,sumatera,perkebunan,excavator,2,2572174410,5144348820,won (berhasil),5144348820
trx-20100,11/13/2023,sulawesi,perkebunan,excavator,1,2222725056,2222725056,lost (gagal),0
trx-20315,7/31/2021,papua,manufaktur,forklift,4,371098551,1484394204,won (berhasil),1484394204
trx-20903,4/28/2022,sumatera,perkebunan,genset (generator set),2,415750018,831500036,won (berhasil),831500036
trx-21113,8/9/2022,jawa,pertambangan,tractor agrikultur,4,1448781629,5795126516,won (berhasil),5795126516
trx-22379,8/5/2021,sumatera,logistik & gudang,genset (generator set),1,320583981,320583981,won (berhasil),320583981
trx-21103,12/15/2021,jawa,konstruksi,genset (generator set),1,332972239,332972239,lost (gagal),0
trx-20261,12/31/2022,sumatera,perkebunan,forklift,5,514485383,2572426915,won (berhasil),2572426915
trx-22353,9/25/2022,jawa,pertambangan,genset (generator set),2,426096944,852193888,won (berhasil),852193888
trx-21718,1/21/2022,sulawesi,pertambangan,excavator,2,1856287083,3712574166,won (berhasil),3712574166
trx-20195,10/9/2023,papua,pertambangan,excavator,1,2435730836,2435730836,won (berhasil),2435730836
trx-21665,3/10/2021,jawa,manufaktur,tractor agrikultur,3,856989424,2570968272,in progress,0
trx-22468,12/29/2023,sumatera,perkebunan,genset (generator set),4,213850908,855403632,lost (gagal),0
trx-21811,8/25/2021,sulawesi,konstruksi,excavator,1,2964120102,2964120102,won (berhasil),2964120102
trx-20179,3/17/2023,sulawesi,konstruksi,genset (generator set),4,340655220,1362620880,in progress,0
trx-22354,10/3/2023,jawa,perkebunan,tractor agrikultur,4,1381251311,5525005244,lost (gagal),0
trx-20929,6/22/2023,jawa,perkebunan,genset (generator set),5,269595785,1347978925,won (berhasil),1347978925
trx-20340,1/27/2021,kalimantan,pertambangan,forklift,4,448749558,1794998232,won (berhasil),1794998232
trx-22046,7/11/2022,sulawesi,manufaktur,tractor agrikultur,1,1149715062,1149715062,won (berhasil),1149715062
trx-21225,3/16/2022,sulawesi,manufaktur,tractor agrikultur,4,1476957306,5907829224,won (berhasil),5907829224
trx-20748,5/3/2023,sumatera,perkebunan,tractor agrikultur,5,1177036895,5885184475,lost (gagal),0
trx-21123,10/14/2022,papua,konstruksi,forklift,2,351837613,703675226,lost (gagal),0
trx-20662,12/21/2022,sulawesi,konstruksi,excavator,2,1623663651,3247327302,lost (gagal),0
trx-20480,5/27/2021,kalimantan,konstruksi,excavator,2,2855983970,5711967940,won (berhasil),5711967940
trx-20803,4/25/2022,sumatera,perkebunan,excavator,2,2463300948,4926601896,lost (gagal),0
trx-22172,5/19/2022,sulawesi,manufaktur,excavator,1,2364025302,2364025302,in progress,0
trx-21582,1/24/2021,sulawesi,perkebunan,tractor agrikultur,5,902425612,4512128060,won (berhasil),4512128060
trx-21907,4/25/2022,sulawesi,logistik & gudang,excavator,1,2426234033,2426234033,lost (gagal),0
trx-22473,4/24/2022,sulawesi,perkebunan,genset (generator set),1,357084320,357084320,won (berhasil),357084320
trx-20549,7/7/2023,sumatera,perkebunan,genset (generator set),3,153679138,461037414,lost (gagal),0
trx-21187,3/26/2021,papua,pertambangan,genset (generator set),2,492380247,984760494,won (berhasil),984760494
trx-20783,6/7/2023,sulawesi,logistik & gudang,forklift,3,573124699,1719374097,lost (gagal),0
trx-22753,10/15/2023,sulawesi,manufaktur,tractor agrikultur,5,1316202250,6581011250,lost (gagal),0
trx-21964,10/4/2021,kalimantan,konstruksi,forklift,5,545923119,2729615595,lost (gagal),0
trx-20742,7/16/2023,papua,pertambangan,forklift,2,346927102,693854204,won (berhasil),693854204
trx-22453,11/20/2021,jawa,manufaktur,genset (generator set),1,340314880,340314880,won (berhasil),340314880
trx-22099,10/20/2023,jawa,logistik & gudang,excavator,1,1652201349,1652201349,won (berhasil),1652201349
trx-21830,7/11/2021,papua,pertambangan,excavator,2,2537085910,5074171820,won (berhasil),5074171820
trx-21255,1/14/2023,jawa,perkebunan,tractor agrikultur,3,1206890321,3620670963,lost (gagal),0
trx-22400,6/27/2023,jawa,pertambangan,forklift,3,515285838,1545857514,won (berhasil),1545857514
trx-22042,3/5/2023,jawa,pertambangan,tractor agrikultur,2,983706671,1967413342,won (berhasil),1967413342
trx-22155,5/8/2022,sumatera,perkebunan,tractor agrikultur,2,1219102649,2438205298,lost (gagal),0
trx-21507,11/4/2023,sulawesi,logistik & gudang,genset (generator set),1,121386254,121386254,won (berhasil),121386254
trx-20247,12/26/2021,jawa,pertambangan,forklift,3,304105354,912316062,won (berhasil),912316062
trx-22902,1/31/2023,sulawesi,logistik & gudang,genset (generator set),1,376644202,376644202,lost (gagal),0
trx-22603,11/27/2023,papua,pertambangan,excavator,1,2395669148,2395669148,lost (gagal),0
trx-22765,6/25/2022,kalimantan,konstruksi,genset (generator set),2,120763667,241527334,won (berhasil),241527334
trx-20626,3/6/2022,kalimantan,lainnya,genset (generator set),3,499097264,1497291792,won (berhasil),1497291792
trx-20347,3/24/2023,kalimantan,pertambangan,tractor agrikultur,4,1189557783,4758231132,won (berhasil),4758231132
trx-20278,12/10/2022,sulawesi,konstruksi,genset (generator set),1,402933784,402933784,won (berhasil),402933784
trx-21861,5/29/2021,sulawesi,logistik & gudang,genset (generator set),3,460058844,1380176532,lost (gagal),0
trx-22969,4/22/2023,sumatera,perkebunan,excavator,2,1870626655,3741253310,won (berhasil),3741253310
trx-20655,5/30/2022,jawa,manufaktur,tractor agrikultur,5,1219213999,6096069995,lost (gagal),0
trx-22208,1/12/2022,sulawesi,logistik & gudang,genset (generator set),1,406759883,406759883,in progress,0
trx-20927,6/30/2022,papua,pertambangan,tractor agrikultur,5,1420511736,7102558680,won (berhasil),7102558680
trx-22668,5/14/2021,kalimantan,manufaktur,genset (generator set),4,255820666,1023282664,in progress,0
trx-22631,7/30/2023,jawa,pertambangan,genset (generator set),1,142225517,142225517,won (berhasil),142225517
trx-21071,11/30/2022,kalimantan,pertambangan,forklift,3,449811089,1349433267,lost (gagal),0
trx-22583,1/4/2021,kalimantan,pertambangan,forklift,2,429847400,859694800,lost (gagal),0
trx-21273,4/30/2022,papua,manufaktur,forklift,1,422467292,422467292,won (berhasil),422467292
trx-22908,7/24/2022,jawa,perkebunan,genset (generator set),4,362006302,1448025208,won (berhasil),1448025208
trx-20445,8/8/2022,sulawesi,manufaktur,genset (generator set),3,353381060,1060143180,won (berhasil),1060143180
trx-20617,11/24/2022,papua,pertambangan,genset (generator set),3,227938837,683816511,won (berhasil),683816511
trx-21886,6/7/2023,papua,pertambangan,tractor agrikultur,2,1430392833,2860785666,won (berhasil),2860785666
trx-21125,9/4/2021,kalimantan,konstruksi,genset (generator set),3,419827900,1259483700,won (berhasil),1259483700
trx-21832,1/27/2021,sumatera,pertambangan,forklift,1,215008708,215008708,won (berhasil),215008708
trx-21656,8/7/2021,jawa,pertambangan,excavator,2,2982509705,5965019410,lost (gagal),0
trx-22791,10/31/2023,kalimantan,pertambangan,genset (generator set),5,456523776,2282618880,won (berhasil),2282618880
trx-20844,8/28/2023,kalimantan,pertambangan,forklift,3,571561345,1714684035,won (berhasil),1714684035
trx-22595,8/9/2023,kalimantan,pertambangan,genset (generator set),3,390500632,1171501896,lost (gagal),0
trx-20547,5/16/2023,sumatera,perkebunan,excavator,2,1503220121,3006440242,lost (gagal),0
trx-21298,2/8/2023,sulawesi,perkebunan,tractor agrikultur,5,804150551,4020752755,won (berhasil),4020752755
trx-20907,6/15/2021,papua,pertambangan,genset (generator set),1,197585102,197585102,won (berhasil),197585102
trx-21320,8/4/2021,sulawesi,perkebunan,excavator,2,2471686090,4943372180,in progress,0
trx-20263,3/24/2021,sumatera,konstruksi,excavator,2,2900099236,5800198472,in progress,0
trx-21808,11/20/2022,jawa,perkebunan,tractor agrikultur,4,1126018668,4504074672,lost (gagal),0
trx-22390,4/26/2023,jawa,perkebunan,forklift,1,291963603,291963603,won (berhasil),291963603
trx-22365,3/7/2021,sulawesi,logistik & gudang,tractor agrikultur,2,1314835369,2629670738,in progress,0
trx-20353,11/3/2022,papua,konstruksi,tractor agrikultur,3,1059350127,3178050381,won (berhasil),3178050381
trx-22515,12/12/2021,papua,pertambangan,forklift,3,388088915,1164266745,won (berhasil),1164266745
trx-20208,10/25/2022,kalimantan,pertambangan,genset (generator set),3,370162508,1110487524,won (berhasil),1110487524
trx-20613,3/26/2021,papua,pertambangan,genset (generator set),3,323871831,971615493,won (berhasil),971615493
trx-21360,12/14/2021,jawa,logistik & gudang,genset (generator set),2,495086889,990173778,lost (gagal),0
trx-21746,3/20/2023,kalimantan,pertambangan,tractor agrikultur,3,913651055,2740953165,in progress,0
trx-21569,11/18/2023,jawa,logistik & gudang,genset (generator set),2,376033141,752066282,won (berhasil),752066282
trx-21195,2/13/2023,sulawesi,pertambangan,forklift,4,454551957,1818207828,lost (gagal),0
trx-21671,5/12/2023,papua,manufaktur,forklift,4,560213982,2240855928,won (berhasil),2240855928
trx-22170,6/19/2023,kalimantan,logistik & gudang,excavator,1,2760894868,2760894868,won (berhasil),2760894868
trx-20057,5/23/2023,papua,pertambangan,genset (generator set),4,228722481,914889924,lost (gagal),0
trx-21200,5/6/2023,sumatera,logistik & gudang,excavator,2,2281721629,4563443258,lost (gagal),0
trx-20811,9/24/2022,papua,pertambangan,excavator,1,1609261888,1609261888,won (berhasil),1609261888
trx-22227,2/27/2021,jawa,perkebunan,tractor agrikultur,5,1391452357,6957261785,lost (gagal),0
trx-20561,5/19/2022,kalimantan,konstruksi,forklift,3,380102868,1140308604,won (berhasil),1140308604
trx-22552,2/28/2022,jawa,logistik & gudang,excavator,2,2574804417,5149608834,won (berhasil),5149608834
trx-20229,5/6/2022,sulawesi,perkebunan,genset (generator set),4,446236102,1784944408,won (berhasil),1784944408
trx-22550,4/23/2021,papua,pertambangan,genset (generator set),2,421887652,843775304,lost (gagal),0
trx-21797,8/27/2023,sulawesi,pertambangan,forklift,2,525173108,1050346216,won (berhasil),1050346216
trx-22944,3/15/2022,sumatera,perkebunan,excavator,1,1974632346,1974632346,lost (gagal),0
trx-20538,12/8/2022,papua,pertambangan,excavator,2,2753082592,5506165184,lost (gagal),0
trx-21350,3/1/2022,papua,konstruksi,excavator,1,2936929595,2936929595,won (berhasil),2936929595
trx-21127,5/28/2022,jawa,perkebunan,forklift,5,405739071,2028695355,in progress,0
trx-22843,10/9/2022,jawa,pertambangan,excavator,1,2568589696,2568589696,won (berhasil),2568589696
trx-21090,3/10/2023,sulawesi,pertambangan,forklift,4,542053653,2168214612,won (berhasil),2168214612
trx-21660,1/2/2021,sulawesi,logistik & gudang,forklift,5,553130073,2765650365,in progress,0
trx-21196,1/18/2023,jawa,pertambangan,forklift,1,460734341,460734341,won (berhasil),460734341
trx-20707,1/12/2021,papua,logistik & gudang,forklift,5,352297943,1761489715,lost (gagal),0
trx-20424,5/2/2021,jawa,perkebunan,excavator,2,2082358000,4164716000,won (berhasil),4164716000
trx-20069,6/17/2021,sulawesi,konstruksi,tractor agrikultur,2,1171635259,2343270518,won (berhasil),2343270518
trx-21023,9/10/2021,kalimantan,konstruksi,forklift,1,493178203,493178203,lost (gagal),0
trx-21720,4/21/2023,papua,konstruksi,tractor agrikultur,2,1151204908,2302409816,lost (gagal),0
trx-20647,9/25/2021,sulawesi,pertambangan,genset (generator set),1,136097492,136097492,won (berhasil),136097492
trx-22597,11/28/2022,kalimantan,pertambangan,forklift,1,325390328,325390328,won (berhasil),325390328
trx-21357,6/26/2021,sumatera,perkebunan,genset (generator set),5,203745669,1018728345,won (berhasil),1018728345
trx-21567,5/20/2023,unknown,pertambangan,forklift,3,277696763,833090289,won (berhasil),833090289
trx-22456,11/28/2022,sumatera,perkebunan,forklift,4,467509074,1870036296,won (berhasil),1870036296
trx-22624,10/14/2021,kalimantan,pertambangan,genset (generator set),5,403718748,2018593740,won (berhasil),2018593740
trx-21674,5/23/2021,papua,pertambangan,forklift,3,306243531,918730593,won (berhasil),918730593
trx-21025,8/7/2022,jawa,manufaktur,forklift,1,229884063,229884063,won (berhasil),229884063
trx-20620,11/22/2021,papua,pertambangan,forklift,4,338958662,1355834648,won (berhasil),1355834648
trx-20949,3/7/2023,jawa,pertambangan,excavator,1,2888821767,2888821767,won (berhasil),2888821767
trx-22859,7/24/2021,sumatera,pertambangan,forklift,3,314200140,942600420,won (berhasil),942600420
trx-20952,11/16/2022,papua,pertambangan,tractor agrikultur,1,911179200,911179200,won (berhasil),911179200
trx-21591,4/30/2021,kalimantan,pertambangan,genset (generator set),1,223942089,223942089,won (berhasil),223942089
trx-21577,8/23/2021,sulawesi,pertambangan,tractor agrikultur,4,1482503610,5930014440,lost (gagal),0
trx-20998,9/21/2023,jawa,pertambangan,tractor agrikultur,2,1288232999,2576465998,won (berhasil),2576465998
trx-22970,4/2/2022,jawa,pertambangan,tractor agrikultur,4,1119840584,4479362336,won (berhasil),4479362336
trx-22708,8/16/2022,kalimantan,pertambangan,tractor agrikultur,1,1497426973,1497426973,in progress,0
trx-21461,3/29/2022,kalimantan,pertambangan,excavator,1,1683145264,1683145264,won (berhasil),1683145264
trx-20279,7/9/2021,papua,perkebunan,genset (generator set),3,139124665,417373995,lost (gagal),0
trx-21472,9/23/2023,sumatera,perkebunan,excavator,1,1572908164,1572908164,lost (gagal),0
trx-21575,11/19/2023,papua,konstruksi,forklift,1,332985826,332985826,lost (gagal),0
trx-21576,5/14/2023,kalimantan,konstruksi,excavator,2,1581561609,3163123218,in progress,0
trx-22120,12/24/2023,jawa,logistik & gudang,excavator,1,1770326466,1770326466,lost (gagal),0
trx-21044,4/17/2022,papua,pertambangan,tractor agrikultur,3,1023183728,3069551184,won (berhasil),3069551184
trx-21723,12/1/2022,sulawesi,konstruksi,forklift,3,248749803,746249409,won (berhasil),746249409
trx-20553,3/19/2021,sumatera,perkebunan,excavator,1,2667610533,2667610533,won (berhasil),2667610533
trx-20834,6/21/2023,kalimantan,manufaktur,excavator,2,2676927969,5353855938,lost (gagal),0
trx-20657,9/11/2021,sulawesi,pertambangan,genset (generator set),2,449881518,899763036,lost (gagal),0
trx-20596,5/7/2023,papua,perkebunan,genset (generator set),3,149922031,449766093,won (berhasil),449766093
trx-20802,10/3/2021,sumatera,pertambangan,genset (generator set),2,236828898,473657796,won (berhasil),473657796
trx-22171,5/6/2023,sumatera,pertambangan,genset (generator set),1,366531133,366531133,lost (gagal),0
trx-22566,12/13/2022,unknown,logistik & gudang,tractor agrikultur,2,1285297031,2570594062,won (berhasil),2570594062
trx-22764,9/27/2023,sumatera,logistik & gudang,excavator,2,1798347859,3596695718,won (berhasil),3596695718
trx-20440,11/3/2021,papua,pertambangan,forklift,1,451760205,451760205,won (berhasil),451760205
trx-20508,5/23/2021,jawa,perkebunan,excavator,1,2425471460,2425471460,won (berhasil),2425471460
trx-20076,4/11/2022,papua,pertambangan,excavator,1,1718944818,1718944818,won (berhasil),1718944818
trx-22340,9/3/2023,sumatera,pertambangan,forklift,3,220248523,660745569,won (berhasil),660745569
trx-20649,3/3/2023,papua,pertambangan,genset (generator set),3,357731301,1073193903,won (berhasil),1073193903
trx-20522,12/2/2021,sumatera,pertambangan,tractor agrikultur,5,1368475777,6842378885,won (berhasil),6842378885
trx-21556,4/5/2023,sulawesi,manufaktur,tractor agrikultur,1,1037357231,1037357231,won (berhasil),1037357231
trx-21716,3/9/2022,sumatera,logistik & gudang,genset (generator set),2,264848040,529696080,lost (gagal),0
trx-21563,2/18/2021,kalimantan,manufaktur,genset (generator set),2,449054492,898108984,in progress,0
trx-20654,4/16/2021,kalimantan,konstruksi,genset (generator set),2,146770276,293540552,lost (gagal),0
trx-21236,3/7/2023,kalimantan,manufaktur,forklift,3,333827893,1001483679,lost (gagal),0
trx-21611,1/12/2023,sulawesi,perkebunan,excavator,2,2918419838,5836839676,won (berhasil),5836839676
trx-22436,8/1/2022,kalimantan,pertambangan,forklift,3,293128350,879385050,lost (gagal),0
trx-21726,9/23/2022,jawa,perkebunan,excavator,1,1849832382,1849832382,won (berhasil),1849832382
trx-20630,8/7/2022,jawa,pertambangan,genset (generator set),1,466139524,466139524,lost (gagal),0
trx-21316,6/5/2023,sumatera,pertambangan,forklift,2,561201929,1122403858,won (berhasil),1122403858
trx-22974,11/28/2023,unknown,pertambangan,genset (generator set),1,262918307,262918307,won (berhasil),262918307
trx-21747,11/14/2021,kalimantan,pertambangan,forklift,4,376995923,1507983692,won (berhasil),1507983692
trx-20482,11/29/2021,sumatera,logistik & gudang,forklift,4,368586992,1474347968,won (berhasil),1474347968
trx-22008,10/29/2022,papua,pertambangan,excavator,1,2783854098,2783854098,won (berhasil),2783854098
trx-22803,5/23/2023,sulawesi,perkebunan,genset (generator set),5,189571984,947859920,won (berhasil),947859920
trx-22606,6/3/2021,sulawesi,pertambangan,excavator,1,2925764363,2925764363,won (berhasil),2925764363
trx-21775,7/23/2023,sulawesi,pertambangan,tractor agrikultur,1,1166724105,1166724105,won (berhasil),1166724105
trx-20438,8/27/2021,papua,pertambangan,genset (generator set),4,309496904,1237987616,lost (gagal),0
trx-20969,1/21/2022,sulawesi,logistik & gudang,excavator,1,2413088542,2413088542,won (berhasil),2413088542
trx-21793,9/15/2022,kalimantan,konstruksi,excavator,2,2796708602,5593417204,lost (gagal),0
trx-22243,3/31/2021,unknown,logistik & gudang,forklift,2,365024462,730048924,won (berhasil),730048924
trx-21613,9/22/2021,sumatera,konstruksi,tractor agrikultur,1,1332187943,1332187943,won (berhasil),1332187943
