Order_ID,Tanggal_Transaksi,Region,Sektor_Industri,Kategori_Produk,Kuantitas,Harga_Satuan_IDR,Total_Nilai_Deal_IDR,Status_Transaksi,Revenue_IDR
TRX-22908,2022-07-24,Jawa,Perkebunan,Genset (Generator Set),4,362006302,1448025208,Won (Berhasil),1448025208
TRX-20445,2022-08-08,Sulawesi,Manufaktur,Genset (Generator Set),3,353381060,1060143180,Won (Berhasil),1060143180
TRX-20617,2022-11-24,Papua,Pertambangan,Genset (Generator Set),3,227938837,683816511,Won (Berhasil),683816511
TRX-21886,2023-06-07,Papua,Pertambangan,Tractor Agrikultur,2,1430392833,2860785666,Won (Berhasil),2860785666
TRX-21125,2021-09-04,Kalimantan,Konstruksi,Genset (Generator Set),3,419827900,1259483700,Won (Berhasil),1259483700
TRX-21832,2021-01-27,Sumatera,Pertambangan,Forklift,1,215008708,215008708,Won (Berhasil),215008708
TRX-21656,2021-08-07,Jawa,Pertambangan,Excavator,2,2982509705,5965019410,Lost (Gagal),0
TRX-22791,2023-10-31,Kalimantan,Pertambangan,Genset (Generator Set),5,456523776,2282618880,Won (Berhasil),2282618880
TRX-20844,2023-08-28,Kalimantan,Pertambangan,Forklift,3,571561345,1714684035,Won (Berhasil),1714684035
TRX-22595,2023-08-09,Kalimantan,Pertambangan,Genset (Generator Set),3,390500632,1171501896,Lost (Gagal),0
TRX-20547,2023-05-16,Sumatera,Perkebunan,Excavator,2,1503220121,3006440242,Lost (Gagal),0
TRX-21298,2023-02-08,Sulawesi,Perkebunan,Tractor Agrikultur,5,804150551,4020752755,Won (Berhasil),4020752755
TRX-20907,2021-06-15,Papua,Pertambangan,Genset (Generator Set),1,197585102,197585102,Won (Berhasil),197585102
TRX-21320,2021-08-04,Sulawesi,Perkebunan,Excavator,2,2471686090,4943372180,In Progress,0
TRX-20263,2021-03-24,Sumatera,Konstruksi,Excavator,2,2900099236,5800198472,In Progress,0
TRX-21808,2022-11-20,Jawa,Perkebunan,Tractor Agrikultur,4,1126018668,4504074672,Lost (Gagal),0
TRX-22390,2023-04-26,Jawa,Perkebunan,Forklift,1,291963603,291963603,Won (Berhasil),291963603
TRX-22365,2021-03-07,Sulawesi,Logistik & Gudang,Tractor Agrikultur,2,1314835369,2629670738,In Progress,0
TRX-20353,2022-11-03,Papua,Konstruksi,Tractor Agrikultur,3,1059350127,3178050381,Won (Berhasil),3178050381
TRX-22515,2021-12-12,Papua,Pertambangan,Forklift,3,388088915,1164266745,Won (Berhasil),1164266745
TRX-20208,2022-10-25,Kalimantan,Pertambangan,Genset (Generator Set),3,370162508,1110487524,Won (Berhasil),1110487524
TRX-20613,2021-03-26,Papua,Pertambangan,Genset (Generator Set),3,323871831,971615493,Won (Berhasil),971615493
TRX-21360,2021-12-14,Jawa,Logistik & Gudang,Genset (Generator Set),2,495086889,990173778,Lost (Gagal),0
TRX-21746,2023-03-20,Kalimantan,Pertambangan,Tractor Agrikultur,3,913651055,2740953165,In Progress,0
TRX-21569,2023-11-18,Jawa,Logistik & Gudang,Genset (Generator Set),2,376033141,752066282,Won (Berhasil),752066282
TRX-21195,2023-02-13,Sulawesi,Pertambangan,Forklift,4,454551957,1818207828,Lost (Gagal),0
TRX-21671,2023-05-12,Papua,Manufaktur,Forklift,4,560213982,2240855928,Won (Berhasil),2240855928
TRX-21583,2021-07-19,Papua,Pertambangan,Forklift,1,522954917,522954917,Won (Berhasil),522954917
TRX-22170,2023-06-19,Kalimantan,Logistik & Gudang,Ekskavator,1,2760894868,2760894868,Won (Berhasil),2760894868
TRX-20057,2023-05-23,Papua,Pertambangan,Genset (Generator Set),4,228722481,914889924,Lost (Gagal),0
TRX-21200,2023-05-06,Sumatera,Logistik & Gudang,Excavator,2,2281721629,4563443258,Lost (Gagal),0
TRX-20811,2022-09-24,Papua,Pertambangan,Excavator,1,1609261888,1609261888,Won (Berhasil),1609261888
TRX-22227,2021-02-27,Jawa,Perkebunan,Tractor Agrikultur,5,1391452357,6957261785,Lost (Gagal),0
TRX-20561,2022-05-19,Kalimantan,Konstruksi,Forklift,3,380102868,1140308604,Won (Berhasil),1140308604
TRX-22552,2022-02-28,Jawa,Logistik & Gudang,Excavator,2,2574804417,5149608834,Won (Berhasil),5149608834
TRX-20229,2022-05-06,Sulawesi,Perkebunan,Genset (Generator Set),4,446236102,1784944408,Won (Berhasil),1784944408
TRX-22550,2021-04-23,Papua,Pertambangan,Genset (Generator Set),2,421887652,843775304,Lost (Gagal),0
TRX-21797,2023-08-27,Sulawesi,Pertambangan,Forklift,2,525173108,1050346216,Won (Berhasil),1050346216
TRX-22944,2022-03-15,Sumatera,Perkebunan,Excavator,1,1974632346,1974632346,Lost (Gagal),0
TRX-20538,2022-12-08,Papua,Pertambangan,Excavator,2,2753082592,5506165184,Lost (Gagal),0
TRX-21350,2022-03-01,Papua,Konstruksi,Excavator,1,2936929595,2936929595,Won (Berhasil),2936929595
TRX-21127,2022-05-28,Jawa,Perkebunan,Forklift,5,405739071,2028695355,In Progress,0
TRX-22843,2022-10-09,Jawa,Pertambangan,Excavator,1,2568589696,2568589696,Won (Berhasil),2568589696
TRX-21090,2023-03-10,Sulawesi,Pertambangan,Forklift,4,542053653,2168214612,Won (Berhasil),2168214612
TRX-21660,2021-01-02,Sulawesi,Logistik & Gudang,Forklift,5,553130073,2765650365,In Progress,0
TRX-21196,2023-01-18,Jawa,Pertambangan,Forklift,1,460734341,460734341,Won (Berhasil),460734341
TRX-20707,2021-01-12,Papua,Logistik & Gudang,Forklift,5,352297943,1761489715,Lost (Gagal),0
TRX-20424,2021-05-02,Jawa,Perkebunan,Excavator,2,2082358000,4164716000,Won (Berhasil),4164716000
TRX-20069,2021-06-17,Sulawesi,Konstruksi,Tractor Agrikultur,2,1171635259,2343270518,Won (Berhasil),2343270518
TRX-21023,2021-09-10,Kalimantan,Konstruksi,Forklift,1,493178203,493178203,Lost (Gagal),0
TRX-21720,2023-04-21,Papua,Konstruksi,Tractor Agrikultur,2,1151204908,2302409816,Lost (Gagal),0
TRX-20647,2021-09-25,Sulawesi,Pertambangan,Genset (Generator Set),1,136097492,136097492,Won (Berhasil),136097492
TRX-22597,2022-11-28,Kalimantan,Pertambangan,Forklift,1,325390328,325390328,Won (Berhasil),325390328
TRX-21357,2021-06-26,Sumatera,Perkebunan,Genset (Generator Set),5,203745669,1018728345,Won (Berhasil),1018728345
TRX-21567,2023-05-20,,Pertambangan,Forklift,3,277696763,833090289,Won (Berhasil),833090289
TRX-22456,2022-11-28,Sumatera,Perkebunan,Forklift,4,467509074,1870036296,Won (Berhasil),1870036296
TRX-22624,2021-10-14,Kalimantan,Pertambangan,Genset (Generator Set),5,403718748,2018593740,Won (Berhasil),2018593740
TRX-21674,2021-05-23,Papua,Pertambangan,Forklift,3,306243531,918730593,Won (Berhasil),918730593
TRX-21025,2022-08-07,Jawa,Manufaktur,Forklift,1,229884063,229884063,Won (Berhasil),229884063
TRX-20620,2021-11-22,Papua,Pertambangan,Forklift,4,338958662,1355834648,Won (Berhasil),1355834648
TRX-20949,2023-03-07,Jawa,Pertambangan,Excavator,1,2888821767,2888821767,Won (Berhasil),2888821767
TRX-22859,2021-07-24,Sumatera,Pertambangan,Forklift,3,314200140,942600420,Won (Berhasil),942600420
TRX-20952,2022-11-16,Papua,Pertambangan,Tractor Agrikultur,1,911179200,911179200,Won (Berhasil),911179200
TRX-21591,2021-04-30,Kalimantan,Pertambangan,Genset (Generator Set),1,223942089,223942089,Won (Berhasil),223942089
TRX-21577,2021-08-23,Sulawesi,Pertambangan,Tractor Agrikultur,4,1482503610,5930014440,Lost (Gagal),0
TRX-20998,2023-09-21,Jawa,Pertambangan,Tractor Agrikultur,2,1288232999,2576465998,Won (Berhasil),2576465998
TRX-22970,2022-04-02,Jawa,Pertambangan,Tractor Agrikultur,4,1119840584,4479362336,Won (Berhasil),4479362336
TRX-22708,2022-08-16,Kalimantan,Pertambangan,Tractor Agrikultur,1,1497426973,1497426973,In Progress,0
TRX-21461,2022-03-29,Kalimantan,Pertambangan,Excavator,1,1683145264,1683145264,Won (Berhasil),1683145264
TRX-20279,2021-07-09,Papua,Perkebunan,Genset (Generator Set),3,139124665,417373995,Lost (Gagal),0
TRX-21472,2023-09-23,Sumatera,Perkebunan,Excavator,1,1572908164,1572908164,Lost (Gagal),0
TRX-21575,2023-11-19,Papua,Konstruksi,Forklift,1,332985826,332985826,Lost (Gagal),0
TRX-21576,2023-05-14,Kalimantan,Konstruksi,Excavator,2,1581561609,3163123218,In Progress,0
TRX-22120,2023-12-24,Jawa,Logistik & Gudang,Excavator,1,1770326466,1770326466,Lost (Gagal),0
TRX-21044,2022-04-17,Papua,Pertambangan,Tractor Agrikultur,3,1023183728,3069551184,Won (Berhasil),3069551184
TRX-21723,2022-12-01,Sulawesi,Konstruksi,Forklift,3,248749803,746249409,Won (Berhasil),746249409
TRX-20553,2021-03-19,Sumatera,Perkebunan,Excavator,1,2667610533,2667610533,Won (Berhasil),2667610533
TRX-20834,2023-06-21,Kalimantan,Manufaktur,Excavator,2,2676927969,5353855938,Lost (Gagal),0
TRX-20657,2021-09-11,Sulawesi,Pertambangan,Genset (Generator Set),2,449881518,899763036,Lost (Gagal),0
TRX-20596,2023-05-07,Papua,Perkebunan,Genset (Generator Set),3,149922031,449766093,Won (Berhasil),449766093
TRX-20912,2022-09-29,Papua,Pertambangan,Genset (Generator Set),1,237671023,237671023,Won (Berhasil),237671023
TRX-20802,2021-10-03,Sumatera,Pertambangan,Genset (Generator Set),2,236828898,473657796,Won (Berhasil),473657796
TRX-22171,2023-05-06,Sumatera,Pertambangan,Genset (Generator Set),1,366531133,366531133,Lost (Gagal),0
TRX-20781,2023-05-13,Sulawesi,Manufaktur,Genset (Generator Set),2,134941689,269883378,Won (Berhasil),269883378
TRX-22566,2022-12-13,,Logistik & Gudang,Tractor Agrikultur,2,1285297031,2570594062,Won (Berhasil),2570594062
TRX-22764,2023-09-27,Sumatera,Logistik & Gudang,Excavator,2,1798347859,3596695718,Won (Berhasil),3596695718
TRX-20440,2021-11-03,Papua,Pertambangan,Forklift,1,451760205,451760205,Won (Berhasil),451760205
TRX-20508,2021-05-23,Jawa,Perkebunan,Excavator,1,2425471460,2425471460,Won (Berhasil),2425471460
TRX-20076,2022-04-11,Papua,Pertambangan,Excavator,1,1718944818,1718944818,Won (Berhasil),1718944818
TRX-22340,2023-09-03,Sumatera,Pertambangan,Forklift,3,220248523,660745569,Won (Berhasil),660745569
TRX-20649,2023-03-03,Papua,Pertambangan,Genset (Generator Set),3,357731301,1073193903,Won (Berhasil),1073193903
TRX-20522,2021-12-02,Sumatera,Pertambangan,Tractor Agrikultur,5,1368475777,6842378885,Won (Berhasil),6842378885
TRX-21556,2023-04-05,Sulawesi,Manufaktur,Tractor Agrikultur,1,1037357231,1037357231,Won (Berhasil),1037357231
TRX-21716,2022-03-09,Sumatera,Logistik & Gudang,Genset (Generator Set),2,264848040,529696080,Lost (Gagal),0
TRX-21563,2021-02-18,Kalimantan,Manufaktur,Genset (Generator Set),2,449054492,898108984,In Progress,0
TRX-20654,2021-04-16,Kalimantan,Konstruksi,Genset (Generator Set),2,146770276,293540552,Lost (Gagal),0
TRX-21236,2023-03-07,Kalimantan,Manufaktur,Forklift,3,333827893,1001483679,Lost (Gagal),0
TRX-21611,2023-01-12,Sulawesi,Perkebunan,Excavator,2,2918419838,5836839676,Won (Berhasil),5836839676
TRX-22436,2022-08-01,Kalimantan,Pertambangan,Forklift,3,293128350,879385050,Lost (Gagal),0
TRX-21726,2022-09-23,Jawa,Perkebunan,Excavator,1,1849832382,1849832382,Won (Berhasil),1849832382
TRX-20630,2022-08-07,Jawa,Pertambangan,Genset (Generator Set),1,466139524,466139524,Lost (Gagal),0
TRX-21316,2023-06-05,Sumatera,Pertambangan,Forklift,2,561201929,1122403858,Won (Berhasil),1122403858
TRX-22974,2023-11-28,,Pertambangan,Genset (Generator Set),1,262918307,262918307,Won (Berhasil),262918307
TRX-21747,2021-11-14,Kalimantan,Pertambangan,Forklift,4,376995923,1507983692,Won (Berhasil),1507983692
TRX-20482,2021-11-29,Sumatera,Logistik & Gudang,Forklift,4,368586992,1474347968,Won (Berhasil),1474347968
TRX-22008,2022-10-29,Papua,Pertambangan,Excavator,1,2783854098,2783854098,Won (Berhasil),2783854098
TRX-22803,2023-05-23,Sulawesi,Perkebunan,Genset (Generator Set),5,189571984,947859920,Won (Berhasil),947859920
TRX-22606,2021-06-03,Sulawesi,Pertambangan,Excavator,1,2925764363,2925764363,Won (Berhasil),2925764363
TRX-21775,2023-07-23,Sulawesi,Pertambangan,Tractor Agrikultur,1,1166724105,1166724105,Won (Berhasil),1166724105
TRX-20438,2021-08-27,Papua,Pertambangan,Genset (Generator Set),4,309496904,1237987616,Lost (Gagal),0
TRX-20969,2022-01-21,Sulawesi,Logistik & Gudang,Excavator,1,2413088542,2413088542,Won (Berhasil),2413088542
TRX-21793,2022-09-15,Kalimantan,Konstruksi,Excavator,2,2796708602,5593417204,Lost (Gagal),0
TRX-22243,2021-03-31,,Logistik & Gudang,Forklift,2,365024462,730048924,Won (Berhasil),730048924
TRX-21613,2021-09-22,Sumatera,Konstruksi,Tractor Agrikultur,1,1332187943,1332187943,Won (Berhasil),1332187943
TRX-20856,2021-09-23,Kalimantan,Konstruksi,Genset (Generator Set),2,434105884,868211768,Won (Berhasil),868211768
TRX-22778,2022-04-28,Sumatera,Perkebunan,Forklift,4,541969560,2167878240,Lost (Gagal),0
TRX-20166,2021-10-19,Papua,Pertambangan,Genset (Generator Set),3,303243364,909730092,Lost (Gagal),0
TRX-20059,2023-01-10,Jawa,Logistik & Gudang,Forklift,4,329730330,1318921320,Won (Berhasil),1318921320
TRX-20611,2021-11-16,Sulawesi,Perkebunan,Excavator,1,2718147262,2718147262,Lost (Gagal),0
TRX-20530,2022-09-20,Papua,Pertambangan,Tractor Agrikultur,5,1146849648,5734248240,Won (Berhasil),5734248240
TRX-21783,2021-06-24,Papua,Manufaktur,Tractor Agrikultur,3,983093724,2949281172,Won (Berhasil),2949281172
TRX-20049,2023-02-17,Sulawesi,Perkebunan,Excavator,1,1825447238,1825447238,Won (Berhasil),1825447238
TRX-22694,2022-03-10,Sulawesi,Pertambangan,Genset (Generator Set),2,314899309,629798618,Lost (Gagal),0
TRX-22163,2022-05-08,Kalimantan,Konstruksi,Forklift,4,333225725,1332902900,Won (Berhasil),1332902900
TRX-20858,2022-08-21,Jawa,Manufaktur,Tractor Agrikultur,4,932109023,3728436092,Lost (Gagal),0
TRX-21765,2023-05-16,Jawa,Konstruksi,Genset (Generator Set),1,165629645,165629645,Won (Berhasil),165629645
TRX-20048,2022-09-18,,Pertambangan,Genset (Generator Set),5,430116273,2150581365,Won (Berhasil),2150581365
TRX-20719,2022-09-07,Jawa,Logistik & Gudang,Forklift,5,378358224,1891791120,Won (Berhasil),1891791120
TRX-21231,2022-05-15,Jawa,Perkebunan,Forklift,3,398248341,1194745023,Lost (Gagal),0
TRX-21340,2022-03-23,Jawa,Perkebunan,Tractor Agrikultur,2,919222717,1838445434,Won (Berhasil),1838445434
TRX-22283,2021-10-25,Kalimantan,Pertambangan,Tractor Agrikultur,4,1248620878,4994483512,Won (Berhasil),4994483512
TRX-21933,2023-01-08,Sumatera,Pertambangan,Excavator,1,2784936120,2784936120,Lost (Gagal),0
TRX-20632,2021-05-31,Sumatera,Pertambangan,Tractor Agrikultur,2,971039382,1942078764,Lost (Gagal),0
TRX-22319,2023-08-18,Papua,Logistik & Gudang,Tractor Agrikultur,1,815592455,815592455,Lost (Gagal),0
TRX-22244,2023-04-23,Papua,Pertambangan,Tractor Agrikultur,5,947357033,4736785165,Lost (Gagal),0
TRX-22162,2022-08-16,Papua,Pertambangan,Genset (Generator Set),4,439445447,1757781788,Won (Berhasil),1757781788
TRX-21068,2022-04-12,Sumatera,Perkebunan,Genset (Generator Set),3,153987494,461962482,In Progress,0
TRX-22577,2023-12-30,Kalimantan,Perkebunan,Forklift,3,268288722,804866166,Won (Berhasil),804866166
TRX-20025,2021-03-04,Sumatera,Pertambangan,Genset (Generator Set),5,172195245,860976225,Won (Berhasil),860976225
TRX-22759,2023-12-28,Sumatera,Pertambangan,Excavator,1,1718180152,1718180152,Won (Berhasil),1718180152
TRX-20219,2021-09-29,Sulawesi,Konstruksi,Excavator,2,2308240937,4616481874,Lost (Gagal),0
TRX-21345,2021-09-25,Sulawesi,Pertambangan,Tractor Agrikultur,2,861571160,1723142320,Won (Berhasil),1723142320
TRX-20276,2022-11-16,Papua,Manufaktur,Forklift,2,290234755,580469510,Won (Berhasil),580469510
TRX-22230,2023-03-30,Sumatera,Perkebunan,Excavator,2,2566264210,5132528420,Won (Berhasil),5132528420
TRX-21307,2023-06-25,Papua,Konstruksi,Forklift,2,507975489,1015950978,Lost (Gagal),0
TRX-21641,2023-06-02,Sumatera,Perkebunan,Forklift,3,527074514,1581223542,Won (Berhasil),1581223542
TRX-21048,2021-02-26,Sulawesi,Perkebunan,Excavator,1,2668214122,2668214122,Lost (Gagal),0
TRX-22095,2021-07-18,Sulawesi,Pertambangan,Excavator,1,2623641267,2623641267,In Progress,0
TRX-22175,2022-03-21,Papua,Pertambangan,Forklift,2,348854337,697708674,Lost (Gagal),0
TRX-22673,2022-04-25,Jawa,Konstruksi,Forklift,1,291128330,291128330,Lost (Gagal),0
TRX-21547,2022-05-24,Sulawesi,Perkebunan,Forklift,1,495037363,495037363,Lost (Gagal),0
TRX-20297,2021-01-16,Jawa,Manufaktur,Excavator,2,1906578387,3813156774,Won (Berhasil),3813156774
TRX-21596,2022-09-30,Kalimantan,Pertambangan,Genset (Generator Set),2,475398885,950797770,Won (Berhasil),950797770
TRX-21748,2022-03-03,Kalimantan,Logistik & Gudang,Genset (Generator Set),2,226865454,453730908,In Progress,0
TRX-20958,2022-05-04,Sumatera,Pertambangan,Excavator,1,2484310582,2484310582,Won (Berhasil),2484310582
TRX-21885,2023-11-14,Kalimantan,Konstruksi,Excavator,1,1521008981,1521008981,Lost (Gagal),0
TRX-21264,2023-01-28,Jawa,Pertambangan,Forklift,3,364627135,1093881405,Won (Berhasil),1093881405
TRX-20349,2022-07-06,Jawa,Manufaktur,Excavator,2,2742069758,5484139516,Won (Berhasil),5484139516
TRX-21302,2022-03-22,Papua,Pertambangan,Genset (Generator Set),3,211470414,634411242,Won (Berhasil),634411242
TRX-20643,2021-12-25,Sulawesi,Logistik & Gudang,Tractor Agrikultur,1,853067857,853067857,Won (Berhasil),853067857
TRX-21105,2021-09-10,Jawa,Manufaktur,Tractor Agrikultur,3,1493073523,4479220569,Lost (Gagal),0
TRX-21207,2021-12-25,Papua,Manufaktur,Genset (Generator Set),2,489199055,978398110,Lost (Gagal),0
TRX-21995,2021-06-06,Jawa,Manufaktur,Tractor Agrikultur,5,840249307,4201246535,Won (Berhasil),4201246535
TRX-21298,2023-02-08,Sulawesi,Perkebunan,Tractor Agrikultur,5,804150551,4020752755,Won (Berhasil),4020752755
TRX-22011,2021-09-21,,Pertambangan,Excavator,2,2327729360,4655458720,Won (Berhasil),4655458720
TRX-21776,2022-11-17,Sumatera,Perkebunan,Excavator,2,2109551935,4219103870,Won (Berhasil),4219103870
TRX-21102,2022-10-16,Sumatera,Perkebunan,Forklift,3,436146250,1308438750,Lost (Gagal),0
TRX-22412,2021-12-05,Sulawesi,Konstruksi,Forklift,5,291709616,1458548080,Won (Berhasil),1458548080
TRX-21456,2023-05-05,Papua,Pertambangan,Tractor Agrikultur,4,1391789180,5567156720,Won (Berhasil),5567156720
TRX-22148,2023-06-23,Papua,Konstruksi,Excavator,2,2390647884,4781295768,Won (Berhasil),4781295768
TRX-20786,2021-04-10,Jawa,Perkebunan,Excavator,1,2753412395,2753412395,Won (Berhasil),2753412395
TRX-22738,2023-07-24,Sulawesi,Perkebunan,Excavator,1,1937695591,1937695591,Lost (Gagal),0
TRX-20140,2023-01-19,Kalimantan,Konstruksi,Forklift,3,443030339,1329091017,Won (Berhasil),1329091017
TRX-20788,2021-06-12,Jawa,Manufaktur,Tractor Agrikultur,4,1074320843,4297283372,Won (Berhasil),4297283372
TRX-21614,2023-01-28,Sumatera,Pertambangan,Forklift,4,223617561,894470244,Won (Berhasil),894470244
TRX-22067,2021-04-27,Jawa,Konstruksi,Excavator,2,2173069514,4346139028,Lost (Gagal),0
TRX-20714,2023-07-15,Sumatera,Manufaktur,Excavator,1,2286121103,2286121103,Won (Berhasil),2286121103
TRX-21375,2023-01-25,Jawa,Perkebunan,Genset (Generator Set),4,488885233,1955540932,Won (Berhasil),1955540932
TRX-21607,2022-03-13,Kalimantan,Pertambangan,Genset (Generator Set),5,380990707,1904953535,Won (Berhasil),1904953535
TRX-21744,2021-06-29,Sumatera,Manufaktur,Forklift,1,262741843,262741843,In Progress,0
TRX-22634,2023-10-16,Jawa,Konstruksi,Excavator,2,2399996655,4799993310,Lost (Gagal),0
TRX-20618,2021-08-10,Sumatera,Pertambangan,Excavator,2,2654160389,5308320778,Lost (Gagal),0
TRX-20406,2022-06-02,Jawa,Konstruksi,Excavator,2,2257326901,4514653802,Won (Berhasil),4514653802
TRX-22482,2022-10-16,Sulawesi,Pertambangan,Tractor Agrikultur,2,1149985131,2299970262,Won (Berhasil),2299970262
TRX-22107,2022-06-10,Sulawesi,Logistik & Gudang,Excavator,2,2720586267,5441172534,Won (Berhasil),5441172534
TRX-21124,2021-06-01,Sumatera,Perkebunan,Tractor Agrikultur,4,886797171,3547188684,Won (Berhasil),3547188684
TRX-21192,2022-11-08,Sulawesi,Konstruksi,Genset (Generator Set),2,305632179,611264358,Won (Berhasil),611264358
TRX-21965,2023-12-26,Sumatera,Manufaktur,Tractor Agrikultur,4,1193056238,4772224952,Won (Berhasil),4772224952
TRX-20497,2023-01-23,Sumatera,Perkebunan,Genset (Generator Set),3,494002920,1482008760,Won (Berhasil),1482008760
TRX-20342,2023-10-12,Jawa,Perkebunan,Excavator,2,2876787632,5753575264,Lost (Gagal),0
TRX-21916,2021-01-04,Sulawesi,Manufaktur,Tractor Agrikultur,4,940237788,3760951152,Won (Berhasil),3760951152
TRX-22303,2021-05-01,Sulawesi,Manufaktur,Genset (Generator Set),4,129611924,518447696,Won (Berhasil),518447696
TRX-20782,2021-12-23,Sumatera,Perkebunan,Excavator,1,1802178899,1802178899,Won (Berhasil),1802178899
TRX-22032,2021-11-05,Papua,Perkebunan,Excavator,2,2279346557,4558693114,Lost (Gagal),0
TRX-20303,2023-03-24,Sulawesi,Pertambangan,Genset (Generator Set),2,249553542,499107084,In Progress,0
TRX-21731,2023-09-25,Jawa,Manufaktur,Tractor Agrikultur,3,1237547364,3712642092,Lost (Gagal),0
TRX-20664,2021-07-23,Papua,Pertambangan,Excavator,1,2871218085,2871218085,Won (Berhasil),2871218085
TRX-21835,2022-09-18,Sulawesi,Logistik & Gudang,Forklift,1,390506570,390506570,Lost (Gagal),0
TRX-21880,2023-11-23,Sulawesi,Perkebunan,Excavator,2,2151359773,4302719546,Lost (Gagal),0
TRX-22762,2021-12-23,Sumatera,Manufaktur,Excavator,1,2507801040,2507801040,Won (Berhasil),2507801040
TRX-22748,2021-03-28,Papua,Pertambangan,Excavator,2,2697341897,5394683794,Lost (Gagal),0
TRX-20084,2023-01-18,Sumatera,Perkebunan,Excavator,2,2134075069,4268150138,Won (Berhasil),4268150138
TRX-22248,2023-04-19,Papua,Manufaktur,Forklift,5,495085664,2475428320,Lost (Gagal),0
TRX-20941,2023-07-12,Papua,Perkebunan,Tractor Agrikultur,5,855009177,4275045885,Won (Berhasil),4275045885
TRX-20961,2022-09-24,Papua,Pertambangan,Forklift,5,470717953,2353589765,Won (Berhasil),2353589765
TRX-20841,2023-06-30,Papua,Manufaktur,Excavator,1,2539140109,2539140109,Won (Berhasil),2539140109
TRX-21391,2022-02-03,Jawa,Manufaktur,Excavator,2,1662022540,3324045080,Lost (Gagal),0
